Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25017363202","14000US25017363202","Census Tract 3632.02, Middlesex County, Massachusetts","Census Tract 3632.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001696",,,,,"25","017",,,,"363202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662,3616,2978,33,0,496,0,0,109,46,45,0,0,0,0,0,1,1271,28,58,30,9,19,23,10,39,25,52,69,115,146,148,294,206,130134,130134,125568,,,172981,,,,,124453,1271,17,1254,215,0,8,8,68,62,31,33,5,215,7,83,36,89,0,1095
"25017364101","14000US25017364101","Census Tract 3641.01, Middlesex County, Massachusetts","Census Tract 3641.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001697",,,,,"25","017",,,,"364101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240,5077,4640,0,0,288,0,73,76,163,139,0,0,0,0,24,0,2286,195,109,46,146,0,106,89,10,101,97,230,254,330,144,207,222,77188,77188,79188,,,6910,,,,,78313,2286,45,2241,642,0,210,116,82,154,32,0,48,675,44,208,112,278,33,745
"25017364102","14000US25017364102","Census Tract 3641.02, Middlesex County, Massachusetts","Census Tract 3641.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001698",,,,,"25","017",,,,"364102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074,4854,4313,277,0,171,0,0,93,220,0,0,0,0,0,0,220,1971,0,88,155,78,19,42,113,104,0,110,165,297,163,124,213,300,79688,79688,82083,,,,,,,,82083,1971,12,1959,656,45,78,11,0,225,12,205,80,711,0,356,81,219,55,1216
"25017365100","14000US25017365100","Census Tract 3651, Middlesex County, Massachusetts","Census Tract 3651, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001699",,,,,"25","017",,,,"365100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849,7748,6958,0,0,543,0,64,183,101,81,0,0,0,0,20,0,2517,19,12,69,27,17,13,15,38,0,11,27,341,208,191,405,1124,177107,177107,178711,,,147371,,,,,180735,2517,24,2493,51,0,0,13,13,0,0,0,25,51,13,25,0,13,0,996
"25017365201","14000US25017365201","Census Tract 3652.01, Middlesex County, Massachusetts","Census Tract 3652.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001700",,,,,"25","017",,,,"365201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817,5640,5094,4,4,464,0,0,74,177,98,0,0,75,0,4,0,1918,61,12,33,30,9,0,15,19,14,42,117,131,203,145,388,699,165500,165500,167250,,,121346,,,,119200,166688,1918,4,1914,62,7,33,0,0,0,8,0,14,62,0,38,17,7,0,482
"25017365202","14000US25017365202","Census Tract 3652.02, Middlesex County, Massachusetts","Census Tract 3652.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001701",,,,,"25","017",,,,"365202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4531,4430,3853,4,9,387,0,10,167,101,96,0,0,0,0,5,0,1576,43,23,50,29,11,50,9,49,26,60,31,207,65,164,143,616,146250,146250,144750,,,204423,,,,,144917,1576,69,1507,195,84,49,31,0,9,0,9,13,208,30,116,18,12,32,369
"25017366100","14000US25017366100","Census Tract 3661, Middlesex County, Massachusetts","Census Tract 3661, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001702",,,,,"25","017",,,,"366100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641,4577,3683,136,0,719,0,15,24,64,64,0,0,0,0,0,0,1842,102,94,63,51,78,17,29,76,27,105,96,142,207,113,271,371,104375,104375,101078,,,184583,,,,,100294,1842,18,1824,359,51,80,36,0,46,19,56,71,379,0,206,69,77,27,1068
"25017366201","14000US25017366201","Census Tract 3662.01, Middlesex County, Massachusetts","Census Tract 3662.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001703",,,,,"25","017",,,,"366201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3513,3402,3124,0,0,231,0,0,47,111,111,0,0,0,0,0,0,1292,14,0,0,47,60,0,19,0,0,49,56,55,61,153,130,648,200278,200278,191000,,,227000,,,,,187344,1292,14,1278,62,0,0,0,0,9,0,43,10,62,0,52,0,10,0,1756
"25017366202","14000US25017366202","Census Tract 3662.02, Middlesex County, Massachusetts","Census Tract 3662.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001704",,,,,"25","017",,,,"366202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,4984,4413,5,0,536,0,0,30,156,153,0,0,0,0,3,0,2019,42,90,63,84,25,8,22,46,29,85,22,181,98,206,267,751,155885,155885,158750,,,123750,,,,240529,157448,2019,6,2013,180,9,100,14,0,48,0,9,0,222,9,62,77,32,42,409
"25017367100","14000US25017367100","Census Tract 3671, Middlesex County, Massachusetts","Census Tract 3671, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001705",,,,,"25","017",,,,"367100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020,3844,3228,67,0,506,0,4,39,176,169,7,0,0,0,0,0,1349,39,18,34,26,39,8,7,0,16,28,63,131,134,48,167,591,180972,180972,183333,,,146667,,,,,180556,1349,22,1327,212,12,8,19,17,55,0,61,40,256,20,98,58,24,56,1227
"25017367200","14000US25017367200","Census Tract 3672, Middlesex County, Massachusetts","Census Tract 3672, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001706",,,,,"25","017",,,,"367200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7684,7361,6064,215,0,836,0,20,226,323,244,12,0,18,0,41,8,2419,87,27,0,187,0,0,47,36,0,39,33,115,175,157,211,1305,226181,226181,241393,250001,,191210,,,,250001,240643,2419,0,2419,252,28,30,0,0,52,48,29,65,252,63,94,14,81,0,1333
"25017368101","14000US25017368101","Census Tract 3681.01, Middlesex County, Massachusetts","Census Tract 3681.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001707",,,,,"25","017",,,,"368101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,5595,4299,158,0,917,0,0,221,181,141,0,0,0,0,40,0,2507,84,60,46,104,56,49,119,67,130,183,178,391,342,268,278,152,85840,85840,81491,88162,,91793,,,89438,167917,80528,2507,108,2399,1216,0,17,0,0,96,36,410,657,1229,71,554,306,216,82,2001
"25017368102","14000US25017368102","Census Tract 3681.02, Middlesex County, Massachusetts","Census Tract 3681.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001708",,,,,"25","017",,,,"368102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3693,3503,2537,262,0,502,0,0,202,190,87,0,0,11,0,92,0,1393,27,5,56,48,19,58,17,19,34,96,147,154,171,118,266,158,102292,102292,97823,31250,,165484,,88864,165729,89773,98098,1393,13,1380,168,0,0,0,8,59,29,8,64,180,0,55,75,38,12,1397
"25017368200","14000US25017368200","Census Tract 3682, Middlesex County, Massachusetts","Census Tract 3682, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001709",,,,,"25","017",,,,"368200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258,3973,3225,273,0,321,0,14,140,285,157,0,0,7,0,121,0,1754,131,6,54,88,42,79,51,62,56,111,46,244,188,134,153,309,93333,93333,96420,77125,,42857,,41515,,40530,98306,1754,48,1706,577,0,43,0,51,58,57,138,230,600,0,279,117,113,91,1788
"25017368300","14000US25017368300","Census Tract 3683, Middlesex County, Massachusetts","Census Tract 3683, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001710",,,,,"25","017",,,,"368300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546,4005,3087,376,29,434,44,0,35,1541,1164,35,0,0,0,319,23,2484,132,117,188,52,44,108,85,213,113,188,217,309,304,95,209,110,60056,60056,63426,33235,,65234,,62035,,82197,59358,2484,55,2429,1658,100,110,73,259,430,246,280,160,1658,0,950,306,355,47,1167
"25017368400","14000US25017368400","Census Tract 3684, Middlesex County, Massachusetts","Census Tract 3684, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001711",,,,,"25","017",,,,"368400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8509,7982,5713,843,0,1188,0,52,186,527,405,23,3,0,8,57,31,2467,119,133,195,54,63,138,37,81,79,170,173,459,60,340,280,86,73482,73482,83348,16641,,41029,,,,94375,82545,2467,19,2448,1370,68,68,62,31,228,197,533,183,1410,52,650,259,316,133,1529
"25017368500","14000US25017368500","Census Tract 3685, Middlesex County, Massachusetts","Census Tract 3685, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001712",,,,,"25","017",,,,"368500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830,2070,1607,61,0,361,0,0,41,760,481,159,0,0,0,78,42,1486,236,78,127,100,25,49,32,34,26,69,164,340,61,67,55,23,55385,55385,55357,29844,,40375,,86800,80227,73211,54276,1486,33,1453,1221,37,117,68,150,334,198,79,238,1231,31,613,143,355,89,1179
"25017368600","14000US25017368600","Census Tract 3686, Middlesex County, Massachusetts","Census Tract 3686, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001713",,,,,"25","017",,,,"368600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558,3949,3201,88,0,540,18,66,36,1609,928,0,0,0,0,646,35,2437,257,112,66,144,70,72,50,98,85,105,314,363,215,272,120,94,70379,70379,69306,43681,,93750,,70492,,45052,71228,2437,62,2375,1600,128,76,170,151,404,250,389,32,1600,51,868,393,288,0,1170
"25017368700","14000US25017368700","Census Tract 3687, Middlesex County, Massachusetts","Census Tract 3687, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001714",,,,,"25","017",,,,"368700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,1572,1213,253,0,93,0,6,7,906,747,0,0,0,0,141,18,1046,125,72,50,50,62,8,29,62,0,110,145,184,80,8,46,15,54667,54667,54396,27313,,,,,,60167,55438,1046,28,1018,844,14,65,61,95,214,140,232,23,844,0,408,201,198,37,1218
"25017368800","14000US25017368800","Census Tract 3688, Middlesex County, Massachusetts","Census Tract 3688, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001715",,,,,"25","017",,,,"368800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4685,3423,2566,307,0,405,0,16,129,1262,745,0,0,0,0,517,0,1982,84,84,90,147,117,34,75,191,72,101,155,303,209,85,164,71,59545,59545,56389,41181,,117500,,67176,180870,49750,58977,1982,34,1948,1153,50,156,72,261,256,229,94,35,1169,44,588,249,272,16,1037
"25017368901","14000US25017368901","Census Tract 3689.01, Middlesex County, Massachusetts","Census Tract 3689.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001716",,,,,"25","017",,,,"368901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7437,6978,5642,341,0,690,7,13,285,459,279,21,22,9,0,77,51,2212,66,48,74,42,34,67,71,35,68,222,297,310,370,76,130,302,82798,82798,82702,99911,,108182,,,74107,56182,83833,2212,59,2153,527,23,38,0,0,15,116,286,49,546,0,287,175,65,19,1625
"25017368902","14000US25017368902","Census Tract 3689.02, Middlesex County, Massachusetts","Census Tract 3689.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001717",,,,,"25","017",,,,"368902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605,4076,2432,451,0,1036,0,20,137,529,177,0,0,0,0,317,35,1592,65,127,70,120,137,50,36,124,49,74,157,176,96,77,167,67,51364,51364,42402,53702,,81680,,13485,150417,15682,41814,1592,21,1571,1265,11,121,21,69,163,163,590,127,1285,24,513,204,515,29,1572
"25017369000","14000US25017369000","Census Tract 3690, Middlesex County, Massachusetts","Census Tract 3690, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001718",,,,,"25","017",,,,"369000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674,1587,1159,88,0,323,0,0,17,87,79,0,0,0,0,8,0,594,5,20,43,16,40,27,1,23,10,63,49,89,38,71,42,57,76250,76250,68971,56615,,101932,,,,16375,69632,594,4,590,98,0,0,0,0,0,42,11,45,108,15,24,40,19,10,1818
"25017369100","14000US25017369100","Census Tract 3691, Middlesex County, Massachusetts","Census Tract 3691, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001719",,,,,"25","017",,,,"369100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4859,4487,4117,56,0,223,0,0,91,372,313,0,0,0,0,41,18,1919,0,58,23,37,47,66,55,21,117,117,183,285,284,199,250,177,95320,95320,96948,,,78953,,,,49596,97286,1919,18,1901,207,0,11,0,7,65,70,54,0,251,0,131,21,55,44,1323
"25017370101","14000US25017370101","Census Tract 3701.01, Middlesex County, Massachusetts","Census Tract 3701.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001720",,,,,"25","017",,,,"370101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,6151,5397,184,0,350,0,65,155,668,611,0,0,0,0,57,0,2758,112,129,112,59,66,96,41,71,40,232,200,398,340,286,331,245,91042,91042,91917,,,114700,,31941,,40158,97656,2758,46,2712,1083,91,160,14,38,47,207,383,143,1083,7,462,486,128,0,1481
"25017370102","14000US25017370102","Census Tract 3701.02, Middlesex County, Massachusetts","Census Tract 3701.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001721",,,,,"25","017",,,,"370102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7331,6602,5553,260,0,637,0,0,152,729,547,0,0,0,0,98,84,3309,74,171,162,155,13,137,29,76,86,140,491,611,169,337,378,280,81307,81307,80871,102708,,127868,,,,91875,79709,3309,44,3265,1761,119,105,60,9,172,402,557,337,1806,14,936,492,305,59,1512
"25017370201","14000US25017370201","Census Tract 3702.01, Middlesex County, Massachusetts","Census Tract 3702.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001722",,,,,"25","017",,,,"370201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778,3663,3065,83,8,401,0,16,90,115,52,0,0,0,0,63,0,1679,7,111,64,18,0,41,25,32,66,156,124,186,208,249,187,205,102538,102538,107308,,,65179,,,,,106891,1679,29,1650,579,0,7,28,0,56,70,282,136,643,39,362,58,120,64,1728
"25017370202","14000US25017370202","Census Tract 3702.02, Middlesex County, Massachusetts","Census Tract 3702.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001723",,,,,"25","017",,,,"370202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399,3965,3661,95,0,99,0,25,85,434,80,0,0,0,0,336,18,1816,54,47,15,0,59,72,8,60,11,129,227,264,277,127,251,215,95000,95000,97188,,,101325,,71202,,71587,96500,1816,52,1764,660,0,0,0,56,31,148,213,212,675,0,405,191,54,25,1723
"25017370300","14000US25017370300","Census Tract 3703, Middlesex County, Massachusetts","Census Tract 3703, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001724",,,,,"25","017",,,,"370300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253,4881,3889,258,29,535,0,33,137,372,324,0,27,0,0,21,0,2615,328,36,53,87,184,47,105,70,48,166,207,361,240,261,174,248,74021,74021,67773,80000,,82850,,,,38208,68750,2615,48,2567,1405,94,124,57,94,200,190,539,107,1405,65,735,272,269,64,1426
"25017370400","14000US25017370400","Census Tract 3704, Middlesex County, Massachusetts","Census Tract 3704, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001725",,,,,"25","017",,,,"370400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300,4862,4092,190,7,359,11,17,186,438,305,0,0,48,0,63,22,2272,114,27,37,26,31,33,39,12,105,104,281,468,439,159,169,228,87423,87423,82426,,,111037,,,233100,,84081,2272,56,2216,1231,0,13,0,148,136,339,464,131,1247,129,831,185,86,16,1485
"25017373100","14000US25017373100","Census Tract 3731, Middlesex County, Massachusetts","Census Tract 3731, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001726",,,,,"25","017",,,,"373100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710,4500,3619,288,0,523,0,0,70,210,128,0,0,0,0,10,72,2070,159,74,12,54,221,27,38,87,103,57,152,270,99,250,185,282,76821,76821,79803,72639,,49198,,,,63333,79934,2070,51,2019,1028,0,15,14,49,70,210,410,260,1057,29,376,248,375,29,1690
"25017373200","14000US25017373200","Census Tract 3732, Middlesex County, Massachusetts","Census Tract 3732, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001727",,,,,"25","017",,,,"373200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,3919,3154,161,0,566,0,14,24,541,458,0,0,0,0,58,25,1915,160,68,77,87,32,88,71,37,68,97,146,277,199,51,319,138,78023,78023,75917,21467,,103403,,,,100938,70000,1915,15,1900,843,47,100,69,0,112,184,230,101,939,21,398,267,118,135,1377
"25017373300","14000US25017373300","Census Tract 3733, Middlesex County, Massachusetts","Census Tract 3733, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001728",,,,,"25","017",,,,"373300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,2659,2248,193,0,190,0,0,28,27,27,0,0,0,0,0,0,1149,42,30,14,83,9,0,25,17,53,131,97,151,122,96,96,183,89063,89063,79524,,,140625,,,,,79524,1149,37,1112,527,56,9,0,15,79,92,130,146,535,67,235,121,104,8,1548
"25017373400","14000US25017373400","Census Tract 3734, Middlesex County, Massachusetts","Census Tract 3734, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001729",,,,,"25","017",,,,"373400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,3347,2717,11,8,403,0,0,208,100,94,0,0,0,0,6,0,1409,37,11,83,27,58,37,43,24,6,75,170,162,118,143,75,340,89267,89267,97688,,,75156,,,,117188,89267,1409,58,1351,599,0,9,5,51,52,60,266,156,611,16,297,108,167,23,1730
"25017373500","14000US25017373500","Census Tract 3735, Middlesex County, Massachusetts","Census Tract 3735, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001730",,,,,"25","017",,,,"373500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6159,5837,4872,136,0,618,0,9,202,322,236,0,0,16,0,18,52,1882,27,63,32,7,61,24,40,9,15,113,104,184,102,101,210,790,166375,166375,156964,120972,,236364,,,,52750,165250,1882,8,1874,223,0,0,0,0,8,23,110,82,269,24,103,45,51,46,1866
"25017373600","14000US25017373600","Census Tract 3736, Middlesex County, Massachusetts","Census Tract 3736, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001731",,,,,"25","017",,,,"373600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785,6425,5221,398,0,633,0,3,170,360,236,27,0,0,0,39,58,935,27,13,27,0,7,32,13,26,0,17,54,63,52,79,83,442,176042,176042,176875,,,131964,,,,113846,182708,935,13,922,193,13,13,0,8,15,0,55,89,200,0,73,41,79,7,1932
"25017373700","14000US25017373700","Census Tract 3737, Middlesex County, Massachusetts","Census Tract 3737, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001732",,,,,"25","017",,,,"373700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3686,3625,3068,29,8,323,0,15,182,61,61,0,0,0,0,0,0,1303,17,8,16,36,9,43,0,8,7,65,24,150,103,121,139,557,167305,167305,172130,,,167422,,,122917,,171898,1303,29,1274,136,0,0,0,0,0,10,71,55,143,0,86,17,33,7,1908
"25017373800","14000US25017373800","Census Tract 3738, Middlesex County, Massachusetts","Census Tract 3738, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001733",,,,,"25","017",,,,"373800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467,5130,3939,45,6,962,0,30,148,337,291,0,0,0,0,1,45,2299,68,113,89,62,25,51,110,37,48,70,158,325,228,139,277,499,98646,98646,96220,,,120093,,,93969,,100208,2299,0,2299,611,0,83,0,0,33,102,200,193,656,14,257,172,154,59,1719
"25017373900","14000US25017373900","Census Tract 3739, Middlesex County, Massachusetts","Census Tract 3739, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001734",,,,,"25","017",,,,"373900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769,6427,5015,254,0,1094,0,0,64,342,322,0,0,0,0,20,0,2650,74,48,56,75,66,36,45,25,42,59,120,154,202,158,313,1177,175370,175370,167115,,,224018,,,,175781,166875,2650,37,2613,441,0,0,15,0,0,0,125,301,457,82,136,44,179,16,2001
"25017374000","14000US25017374000","Census Tract 3740, Middlesex County, Massachusetts","Census Tract 3740, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001735",,,,,"25","017",,,,"374000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264,5016,3536,393,0,946,0,61,80,248,202,9,10,0,0,10,17,1748,117,71,31,37,17,40,30,16,53,90,49,168,188,147,237,457,116489,116489,123281,8900,,142212,,,,155962,121458,1748,23,1725,233,67,51,0,0,0,19,28,68,246,0,90,63,80,13,441
"25017374100","14000US25017374100","Census Tract 3741, Middlesex County, Massachusetts","Census Tract 3741, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001736",,,,,"25","017",,,,"374100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,4366,2926,182,0,1092,0,9,157,146,84,0,0,0,0,54,8,1954,109,71,82,44,79,107,12,31,21,86,210,282,281,85,201,253,85906,85906,89423,6357,,85521,,,155313,41786,90781,1954,110,1844,779,15,8,8,48,79,78,179,364,779,11,326,186,244,12,1929
"25017374200","14000US25017374200","Census Tract 3742, Middlesex County, Massachusetts","Census Tract 3742, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001737",,,,,"25","017",,,,"374200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,4232,3465,122,0,522,0,9,114,138,128,0,0,0,0,0,10,1584,8,17,19,54,26,27,27,9,42,35,65,109,216,128,229,573,150806,150806,148646,230083,,137054,,,,168846,141641,1584,10,1574,341,0,18,0,18,0,96,84,125,350,28,210,81,22,9,1729
"25017374300","14000US25017374300","Census Tract 3743, Middlesex County, Massachusetts","Census Tract 3743, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001738",,,,,"25","017",,,,"374300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511,3387,2913,59,0,303,0,0,112,124,107,0,0,0,0,0,17,1303,49,24,8,32,9,20,0,0,0,43,58,37,157,74,189,603,184625,184625,184125,,,241250,,,,,182000,1303,0,1303,169,8,8,15,0,7,28,15,88,240,8,72,28,61,71,2001
"25017374400","14000US25017374400","Census Tract 3744, Middlesex County, Massachusetts","Census Tract 3744, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001739",,,,,"25","017",,,,"374400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029,5757,4707,189,0,736,0,0,125,272,256,0,0,0,0,16,0,2181,23,110,49,66,107,29,13,28,51,84,90,36,85,135,175,1100,203380,203380,212687,250001,,202963,,,,91319,212705,2181,25,2156,542,111,98,25,18,48,19,13,210,560,15,338,115,74,18,1099
"25017374500","14000US25017374500","Census Tract 3745, Middlesex County, Massachusetts","Census Tract 3745, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001740",,,,,"25","017",,,,"374500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4473,4290,3317,273,0,590,0,32,78,183,145,0,0,0,0,23,15,1671,31,8,9,31,63,30,51,30,28,66,85,230,162,207,240,400,128523,128523,129545,66875,,102917,,,,,129091,1671,0,1671,452,12,0,7,37,120,67,106,103,489,14,232,166,40,37,1437
"25017374600","14000US25017374600","Census Tract 3746, Middlesex County, Massachusetts","Census Tract 3746, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001741",,,,,"25","017",,,,"374600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4910,4221,3533,89,0,542,0,0,57,689,473,0,0,0,0,216,0,1936,41,48,8,34,40,26,105,64,107,110,122,179,250,176,228,398,107672,107672,107321,,,140893,,,,44397,108491,1936,39,1897,562,0,21,0,31,80,55,283,92,593,37,205,235,77,39,1666
"25017374700","14000US25017374700","Census Tract 3747, Middlesex County, Massachusetts","Census Tract 3747, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001742",,,,,"25","017",,,,"374700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967,4634,3378,146,0,988,0,30,92,333,325,0,8,0,0,0,0,1809,19,35,35,40,73,82,55,51,24,63,125,246,185,133,277,366,105990,105990,90720,207610,,171875,,,,62973,93750,1809,18,1791,803,17,9,31,55,60,127,365,139,810,85,439,189,79,18,1640
"25017374800","14000US25017374800","Census Tract 3748, Middlesex County, Massachusetts","Census Tract 3748, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001743",,,,,"25","017",,,,"374800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740,4516,3699,119,2,562,0,8,126,224,153,25,0,0,0,41,5,1377,39,47,98,13,60,46,24,48,32,15,86,82,104,154,130,399,123472,123472,122125,,,172813,,,106042,,122063,1377,18,1359,483,17,48,25,22,50,93,200,28,499,14,215,87,167,16,1464
